"agent_number","trial","eyes","legs","spots","arms","color","choices","dangerous","accuracy","rates","agent_types"
"33","26","1","0","1","1","1","1","1","1","0.955123329130881","one_good"
"33","27","0","1","1","1","0","0","0","1","0.036396678492108","one_good"
"33","28","1","1","1","0","1","1","1","1","0.963603321507892","one_good"
"33","29","0","1","0","1","1","0","0","1","0.036396678492108","one_good"
"33","30","1","0","0","1","1","1","0","0","0.945345808539044","one_good"
"33","31","1","0","1","1","0","1","1","1","0.421202918005523","one_good"
"33","32","0","0","1","1","0","1","0","0","0.554354308277478","one_good"
"34","1","0","0","1","1","1","1","0","0",NA,"one_good"
"34","2","0","0","0","0","0","0","0","1",NA,"one_good"
"34","3","0","0","0","1","0","1","0","0",NA,"one_good"
"34","4","1","0","0","1","0","0","0","1",NA,"one_good"
"34","5","1","0","0","0","1","0","0","1",NA,"one_good"
"34","6","1","1","1","0","0","1","1","1",NA,"one_good"
"34","7","1","0","1","0","1","0","1","0","0.397902219589545","one_good"
"34","8","1","0","0","1","1","1","0","0","0.397902219589545","one_good"
"34","9","1","1","0","0","0","1","0","0","0.5","one_good"
"34","10","0","1","0","1","0","1","0","0","0.421552420778005","one_good"
"34","11","1","1","1","1","0","1","1","1","0.945345808539044","one_good"
"34","12","1","1","0","1","0","1","0","0","0.9698844693934","one_good"
"34","13","0","0","0","1","1","1","0","0","0.47367043684875","one_good"
"34","14","0","1","0","0","0","0","0","1","0.0493426463320827","one_good"
"34","15","0","1","0","0","1","0","0","1","0.0219706647136371","one_good"
"34","16","0","0","0","0","1","0","0","1","0.0198601610670468","one_good"
"34","17","0","1","1","0","1","0","0","1","0.036396678492108","one_good"
"34","18","1","1","1","0","1","1","1","1","0.955123329130881","one_good"
"34","19","0","1","1","1","1","0","0","1","0.027051842161679","one_good"
"34","20","1","0","1","0","0","1","1","1","0.967125085798793","one_good"
"34","21","1","1","0","0","1","1","0","0","0.950657353667917","one_good"
"34","22","0","1","0","1","1","0","0","1","0.421552420778005","one_good"
"34","23","1","1","0","1","1","1","0","0","0.922165214623352","one_good"
"34","24","1","0","1","1","0","1","1","1","0.675255146752979","one_good"
"34","25","0","1","1","0","0","0","0","1","0.52632956315125","one_good"
"34","26","1","1","1","1","1","1","1","1","0.963603321507892","one_good"
"34","27","0","1","1","1","0","0","0","1","0.027051842161679","one_good"
"34","28","1","0","1","1","1","1","1","1","0.975646286345663","one_good"
"34","29","0","0","1","0","1","0","0","1","0.0546541914609563","one_good"
"34","30","0","0","1","0","0","0","0","1","0.0243537136543369","one_good"
"34","31","1","0","0","0","0","1","0","0","0.945345808539044","one_good"
"34","32","0","0","1","1","0","1","0","0","0.526933918986335","one_good"
"35","1","1","0","0","1","0","0","0","1",NA,"one_good"
"35","2","1","0","1","0","0","1","1","1",NA,"one_good"
"35","3","1","1","1","0","0","0","1","0","0.5","one_good"
"35","4","0","0","0","0","0","1","0","0","0.551952744203061","one_good"
"35","5","0","1","1","0","0","1","0","0","0.580224625498342","one_good"
"35","6","0","1","0","1","0","0","0","1","0.036396678492108","one_good"
"35","7","0","0","0","1","0","0","0","1","0.0219706647136371","one_good"
"35","8","1","0","1","1","0","1","1","1","0.959626175153075","one_good"
"35","9","0","0","1","0","0","0","0","1","0.0403738248469247","one_good"
"35","10","1","0","0","0","1","1","0","0","0.950657353667917","one_good"
"35","11","1","0","0","0","0","0","0","1","0.397902219589545","one_good"
"35","12","1","0","0","1","1","0","0","1","0.5","one_good"
"35","13","1","1","1","1","1","0","1","0","0.5","one_good"
"35","14","0","0","0","0","1","0","0","1","0.446887179456945","one_good"
"35","15","0","0","0","1","1","0","0","1","0.0243537136543369","one_good"
"35","16","1","1","1","0","1","1","1","1","0.978029335286363","one_good"
"35","17","0","1","1","1","1","0","0","1","0.0403738248469247","one_good"
"35","18","1","1","0","1","1","1","0","0","0.959626175153075","one_good"
"35","19","0","0","1","1","0","1","0","0","0.5","one_good"
"35","20","0","1","0","1","1","0","0","1","0.0493426463320827","one_good"
"35","21","0","1","0","0","0","0","0","1","0.036396678492108","one_good"
"35","22","1","1","1","1","0","1","1","1","0.963603321507892","one_good"
"35","23","0","1","0","0","1","0","0","1","0.0219706647136371","one_good"
"35","24","1","1","0","0","0","1","0","0","0.959626175153075","one_good"
"35","25","1","0","1","0","1","0","1","0","0.5","one_good"
"35","26","0","0","1","1","1","0","0","1","0.578447579221995","one_good"
"35","27","0","1","1","1","0","0","0","1","0.0328749142012068","one_good"
"35","28","1","0","1","1","1","1","1","1","0.975646286345663","one_good"
"35","29","0","0","1","0","1","0","0","1","0.0546541914609563","one_good"
"35","30","0","1","1","0","1","0","0","1","0.0243537136543369","one_good"
"35","31","1","1","0","1","0","1","0","0","0.955373764558928","one_good"
"35","32","1","1","0","0","1","1","0","0","0.421202918005523","one_good"
"36","1","0","0","1","0","1","0","0","1",NA,"one_good"
"36","2","1","0","1","1","0","1","1","1",NA,"one_good"
"36","3","0","1","0","0","0","1","0","0","0.5","one_good"
"36","4","1","1","0","0","0","1","0","0","0.939350947778358","one_good"
"36","5","0","0","0","1","1","1","0","0","0.52632956315125","one_good"
"36","6","0","1","1","0","1","0","0","1","0.0546541914609563","one_good"
"36","7","1","0","0","1","0","1","0","0","0.959570601099624","one_good"
"36","8","1","1","1","0","1","0","1","0","0.731058578630005","one_good"
"36","9","1","1","0","1","0","0","0","1","0.324744853247021","one_good"
"36","10","0","1","1","1","0","0","0","1","0.473066081013665","one_good"
"36","11","0","0","1","0","0","0","0","1","0.036396678492108","one_good"
"36","12","1","1","1","1","1","1","1","1","0.978029335286363","one_good"
"36","13","1","1","0","1","1","1","0","0","0.980139838932953","one_good"
"36","14","0","0","1","1","0","0","0","1","0.52632956315125","one_good"
"36","15","1","0","1","0","1","1","1","1","0.963603321507892","one_good"
"36","16","1","1","1","0","0","1","1","1","0.963603321507892","one_good"
"36","17","0","1","1","1","1","0","0","1","0.036396678492108","one_good"
"36","18","1","0","0","1","1","1","0","0","0.936458725436121","one_good"
"36","19","0","1","0","1","0","0","0","1","0.5","one_good"
"36","20","0","0","0","0","0","0","0","1","0.036396678492108","one_good"
"36","21","1","0","1","0","0","1","1","1","0.978029335286363","one_good"
"36","22","0","1","0","0","1","0","0","1","0.0328749142012068","one_good"
"36","23","1","1","0","0","1","1","0","0","0.939350947778358","one_good"
"36","24","0","0","0","1","0","0","0","1","0.52632956315125","one_good"
"36","25","0","0","1","1","1","0","0","1","0.036396678492108","one_good"
"36","26","0","1","1","0","0","0","0","1","0.0546541914609563","one_good"
"36","27","1","0","0","0","0","1","0","0","0.975646286345663","one_good"
"36","28","1","0","0","0","1","1","0","0","0.397902219589545","one_good"
"36","29","0","0","0","0","1","1","0","0","0.445645691722522","one_good"
"36","30","1","1","1","1","0","1","1","1","0.970251191663958","one_good"
"36","31","1","0","1","1","1","1","1","1","0.963603321507892","one_good"
"36","32","0","1","0","1","1","0","0","1","0.036396678492108","one_good"
"37","1","1","0","1","0","1","1","1","1",NA,"one_good"
"37","2","0","1","1","1","0","1","0","0",NA,"one_good"
"37","3","1","1","1","0","1","1","1","1","0.5","one_good"
"37","4","1","0","0","0","1","0","0","1","0.578797081994477","one_good"
"37","5","0","1","0","0","0","0","0","1","0.5","one_good"
"37","6","1","1","1","0","0","1","1","1","0.972948157838321","one_good"
"37","7","0","0","1","1","0","0","0","1","0.0493426463320827","one_good"
"37","8","1","1","0","0","0","1","0","0","0.978029335286363","one_good"
"37","9","0","0","0","1","0","0","0","1","0.47367043684875","one_good"
"37","10","1","1","0","0","1","1","0","0","0.967125085798793","one_good"
"37","11","0","0","0","1","1","1","0","0","0.448047255796939","one_good"
"37","12","0","0","1","0","0","0","0","1","0.0546541914609563","one_good"
"37","13","0","0","1","1","1","0","0","1","0.0328749142012068","one_good"
"37","14","0","1","0","0","1","0","0","1","0.0493426463320827","one_good"
"37","15","0","0","0","0","1","0","0","1","0.0219706647136371","one_good"
"37","16","1","1","1","1","1","0","1","0","0.967125085798793","one_good"
"37","17","1","1","0","1","1","1","0","0","0.975646286345663","one_good"
"37","18","1","1","1","1","0","1","1","1","0.602097780410455","one_good"
"37","19","1","0","0","1","0","1","0","0","0.5","one_good"
"37","20","0","1","1","0","1","1","0","0","0.551952744203061","one_good"
"37","21","0","1","1","1","1","0","0","1","0.027051842161679","one_good"
"37","22","1","0","0","1","1","1","0","0","0.950657353667917","one_good"
"37","23","0","1","0","1","1","0","0","1","0.473066081013665","one_good"
"37","24","0","0","1","0","1","0","0","1","0.0446262354410721","one_good"
"37","25","1","1","0","1","0","1","0","0","0.980139838932953","one_good"
"37","26","0","1","1","0","0","1","0","0","0.526933918986335","one_good"
"37","27","1","0","1","0","0","1","1","1","0.959626175153075","one_good"
"37","28","1","0","0","0","0","1","0","0","0.975646286345663","one_good"
"37","29","0","0","0","0","0","1","0","0","0.472418093876011","one_good"
"37","30","0","1","0","1","0","1","0","0","0.47367043684875","one_good"
"37","31","1","0","1","1","1","1","1","1","0.967125085798793","one_good"
"37","32","1","0","1","1","0","1","1","1","0.975646286345663","one_good"
"38","1","0","0","0","0","0","0","0","1",NA,"one_good"
"38","2","0","0","0","0","1","0","0","1",NA,"one_good"
"38","3","0","0","1","0","0","1","0","0",NA,"one_good"
"38","4","1","0","1","1","1","0","1","0",NA,"one_good"
"38","5","1","0","0","1","1","1","0","0","0.967125085798793","one_good"
"38","6","1","1","0","0","1","1","0","0","0.5","one_good"
"38","7","1","0","0","0","1","0","0","1","0.324744853247021","one_good"
"38","8","1","1","0","1","0","0","0","1","0.578797081994477","one_good"
"38","9","0","1","0","1","0","0","0","1","0.445645691722522","one_good"
"38","10","1","1","1","0","0","1","1","1","0.963603321507892","one_good"
"38","11","0","1","1","1","0","0","0","1","0.027051842161679","one_good"
"38","12","1","1","0","0","0","1","0","0","0.975646286345663","one_good"
"38","13","1","1","1","1","0","0","1","0","0.602097780410455","one_good"
"38","14","0","1","1","0","1","0","0","1","0.5","one_good"
"38","15","1","0","1","1","0","1","1","1","0.978029335286363","one_good"
"38","16","0","0","1","1","0","0","0","1","0.0606490522216423","one_good"
"38","17","0","0","0","1","0","0","0","1","0.027051842161679","one_good"
"38","18","0","1","0","0","1","0","0","1","0.040429398900376","one_good"
"38","19","0","1","0","1","1","0","0","1","0.0219706647136371","one_good"
"38","20","0","1","1","0","0","0","0","1","0.0493426463320827","one_good"
"38","21","1","1","1","0","1","1","1","1","0.945345808539044","one_good"
"38","22","0","1","1","1","1","0","0","1","0.0403738248469247","one_good"
"38","23","1","0","1","0","1","1","1","1","0.975646286345663","one_good"
"38","24","0","0","1","1","1","0","0","1","0.027051842161679","one_good"
"38","25","0","0","1","0","1","0","0","1","0.0301155306065996","one_good"
"38","26","1","0","0","1","0","1","0","0","0.955373764558928","one_good"
"38","27","1","0","0","0","0","0","0","1","0.397902219589545","one_good"
"38","28","1","1","0","1","1","0","0","1","0.5","one_good"
"38","29","1","1","1","1","1","1","1","1","0.397902219589545","one_good"
"38","30","1","0","1","0","0","0","1","0","0.566589365589325","one_good"
"38","31","0","1","0","0","0","1","0","0","0.5","one_good"
"38","32","0","0","0","1","1","0","0","1","0.0446262354410721","one_good"
"39","1","0","0","0","1","0","1","0","0",NA,"one_good"
"39","2","0","1","0","0","1","0","0","1",NA,"one_good"
"39","3","1","1","1","0","0","1","1","1",NA,"one_good"
"39","4","1","0","1","1","1","1","1","1","0.978029335286363","one_good"
"39","5","1","0","0","1","0","1","0","0","0.967125085798793","one_good"
"39","6","1","0","1","1","0","0","1","0","0.5","one_good"
"39","7","1","1","1","0","1","1","1","1","0.566589365589325","one_good"
"39","8","1","1","0","1","0","0","0","1","0.324744853247021","one_good"
"39","9","0","0","1","1","0","1","0","0","0.47367043684875","one_good"
"39","10","1","0","0","0","1","1","0","0","0.967125085798793","one_good"
"39","11","1","1","0","1","1","0","0","1","0.5","one_good"
"39","12","1","0","0","1","1","0","0","1","0.324744853247021","one_good"
"39","13","0","1","0","1","1","1","0","0","0.473066081013665","one_good"
"39","14","1","1","0","0","1","1","0","0","0.972948157838321","one_good"
"39","15","0","0","0","0","0","0","0","1","0.47367043684875","one_good"
"39","16","1","0","1","0","0","0","1","0","0.578797081994477","one_good"
"39","17","0","0","1","0","0","1","0","0","0.580224625498342","one_good"
"39","18","0","1","0","1","0","0","0","1","0.0446262354410721","one_good"
"39","19","0","1","0","0","0","0","0","1","0.0243537136543369","one_good"
"39","20","0","1","1","1","1","0","0","1","0.0446262354410721","one_good"
"39","21","0","0","1","1","1","0","0","1","0.0243537136543369","one_good"
"39","22","0","0","1","0","1","0","0","1","0.027051842161679","one_good"
"39","23","1","0","0","0","0","1","0","0","0.975646286345663","one_good"
"39","24","1","0","1","0","1","0","1","0","0.602097780410455","one_good"
"39","25","0","0","0","0","1","0","0","1","0.5","one_good"
"39","26","0","1","1","1","0","0","0","1","0.0575498486239132","one_good"
"39","27","0","1","1","0","1","0","0","1","0.0403738248469247","one_good"
"39","28","1","1","1","1","1","1","1","1","0.959626175153075","one_good"
"39","29","0","0","0","1","1","0","0","1","0.0493426463320827","one_good"
"39","30","1","1","1","1","0","1","1","1","0.978029335286363","one_good"
"39","31","1","1","0","0","0","1","0","0","0.967125085798793","one_good"
"39","32","0","1","1","0","0","0","0","1","0.5","one_good"
"40","1","1","1","1","1","1","1","1","1",NA,"one_good"
"40","2","0","1","1","0","1","1","0","0",NA,"one_good"
"40","3","1","1","0","1","0","1","0","0","0.5","one_good"
"40","4","1","0","1","1","0","0","1","0","0.5","one_good"
"40","5","0","0","1","1","0","1","0","0","0.554354308277478","one_good"
"40","6","1","0","0","0","1","1","0","0","0.955373764558928","one_good"
"40","7","1","0","0","0","0","0","0","1","0.397902219589545","one_good"
"40","8","1","1","1","0","1","1","1","1","0.5","one_good"
"40","9","1","1","0","1","1","1","0","0","0.578797081994477","one_good"
"40","10","1","1","1","1","0","1","1","1","0.5","one_good"
"40","11","0","1","0","0","0","1","0","0","0.5","one_good"
"40","12","1","0","0","1","1","1","0","0","0.955373764558928","one_good"
"40","13","1","0","1","1","1","0","1","0","0.397902219589545","one_good"
"40","14","0","0","0","1","1","1","0","0","0.472418093876011","one_good"
"40","15","0","0","1","0","0","1","0","0","0.0493426463320827","one_good"
"40","16","1","0","0","1","0","1","0","0","0.963603321507892","one_good"
"40","17","0","1","1","0","0","0","0","1","0.5","one_good"
"40","18","0","1","0","0","1","0","0","1","0.0328749142012068","one_good"
"40","19","0","1","0","1","1","0","0","1","0.0243537136543369","one_good"
"40","20","0","0","1","0","1","0","0","1","0.0546541914609563","one_good"
"40","21","1","0","1","0","0","1","1","1","0.959626175153075","one_good"
"40","22","1","1","0","0","0","1","0","0","0.967125085798793","one_good"
"40","23","0","0","0","0","1","1","0","0","0.5","one_good"
"40","24","0","0","1","1","1","0","0","1","0.036396678492108","one_good"
"40","25","0","0","0","0","0","0","0","1","0.0546541914609563","one_good"
"40","26","1","1","0","0","1","1","0","0","0.955373764558928","one_good"
"40","27","0","0","0","1","0","0","0","1","0.52632956315125","one_good"
"40","28","0","1","1","1","1","1","0","0","0.0446262354410721","one_good"
"40","29","1","1","1","0","0","1","1","1","0.975646286345663","one_good"
